"bitcoin.timestamp","bitcoin.market_cap_by_available_supply","bitcoin.price_btc","bitcoin.price_usd","bitcoin.volume_usd","bitcoin.available_supply","bitcoin.supply_change_in_procent","bitcoin.return_wrt_price_usd.simple","bitcoin.vol.squaredreturns"
2016-11-07,11221809771,1,702.993,56804000,15962903.9990441,0.000113526028936439,-0.013196349211251,0.000174143632505285
2016-11-08,11243006604,1,704.233,65010100,15964895.9989095,0.000124789315621099,0.00176388669588445,3.11129627591817e-06
2016-11-09,11731553482,1,734.757,133987000,15966575.9999564,0.00010523094213144,0.0433436092884032,0.00187866846614575
2016-11-10,11465803925,1,718.026,71226700,15968507.9997103,0.000121002759381428,-0.0227707936093158,0.000518509041598056
2016-11-11,11448586858,1,716.853,65758200,15970619.9988003,0.000132260264392503,-0.00163364557829382,2.66879787547895e-06
2016-11-12,11303736637,1,707.696,63250700,15972587.9996496,0.000123226327431336,-0.0127738880914217,0.000163172216972164
2016-11-13,11103815197,1,695.098,69106500,15974459.9998849,0.000117200808997575,-0.0178014288621103,0.000316890869532775
2016-11-14,11222471008,1,702.443,66470200,15976343.9994419,0.000117938231217307,0.0105668553211202,0.000111658431377487
2016-11-15,11348394216,1,709.822,66408100,15987661.999769,0.000708422423015165,0.0105047669348262,0.000110350128355017
2016-11-16,11429163962,1,714.779,65644500,15989786.9998979,0.000132915002140077,0.00698344091899106,4.87684470690387e-05
2016-11-17,11861863206,1,741.735,171703000,15992049.9989889,0.000141527782139939,0.037712355847052,0.00142222178353468
2016-11-18,12015075929,1,751.231,89401900,15993849.9995341,0.000112555960327443,0.0128024159571813,0.000163901854340692
2016-11-19,11976717208,1,748.749,79848300,15995636.9998491,0.00011173046608759,-0.00330391051487489,1.09158246903008e-05
2016-11-20,12037421527,1,752.467,97136100,15997274.9994352,0.000102402898123133,0.00496561598078915,2.46573420686686e-05
2016-11-21,11745267621,1,734.128,150151000,15998936.998725,0.00010389264983468,-0.0243718329175897,0.000593986239762909
2016-11-22,11852554379,1,740.754,107234000,16000661.9998002,0.000107819730481129,0.00902567399690524,8.14627910984113e-05
2016-11-23,11891316940,1,743.086,85851100,16002611.9991495,0.000121869916964279,0.0031481436482288,9.91080842988331e-06
2016-11-24,11853795363,1,740.662,70343100,16004324.9997975,0.000107045065397937,-0.00326207195398642,1.06411134329848e-05
2016-11-25,11814348514,1,738.105,87562200,16006324.9998306,0.000124966222142753,-0.00345231698129511,1.19184925393386e-05
2016-11-26,11764558974,1,734.906,54890400,16008249.9993196,0.000120264925834945,-0.00433407171066458,1.8784177593183e-05
2016-11-27,11796767666,1,736.83,50251100,16010161.9993757,0.000119438418074491,0.00261802189667804,6.85403865148566e-06
2016-11-28,11798284545,1,736.835,58591800,16012111.9992943,0.000121797638190646,6.78582576707498e-06,4.60474313410988e-11
2016-11-29,11792672780,1,736.4,65486500,16013950,0.000114788149483624,-0.000590362835641733,3.48528277706948e-07
2016-11-30,11966280662,1,747.153,73527500,16015836.9999184,0.000117834757717983,0.0146021184139056,0.00021322186217372
2016-12-01,12069289796,1,753.49,79394300,16017849.9993364,0.000125688056020756,0.00848152921824585,7.19363378799581e-05
2016-12-02,12389775616,1,773.419,110518000,16019486.9999315,0.00010219852196891,0.0264489243387436,0.000699545598676582
2016-12-03,12319354312,1,768.924,93358700,16021549.9997399,0.000128780641254655,-0.00581185618662072,3.37776723339616e-05
2016-12-04,12344433527,1,770.395,50348000,16023511.9996885,0.000122460058396889,0.00191306292949633,3.6598097722131e-06
2016-12-05,12046463924,1,751.713,90650100,16025349.9992683,0.000114706412670307,-0.0242498977797104,0.000588057542326405
2016-12-06,12251063387,1,764.395,103656000,16027136.9998496,0.000111510861310116,0.0168708004251623,0.000284623906985657
2016-12-07,12287077119,1,766.544,98122700,16029186.9990503,0.000127908010067568,0.00281137370076978,7.90382208537998e-06
2016-12-08,12388436817,1,772.765,94641500,16031311.99912,0.000132570670607679,0.00811564632949957,6.58637153455199e-05
2016-12-09,12396654603,1,773.192,73113000,16033086.9990895,0.000110720817456667,0.000552561257303408,3.05323943072723e-07
2016-12-10,12429452049,1,775.156,56262900,16034774.9988389,0.000105282267198525,0.00254011940113186,6.45220657200647e-06
2016-12-11,12325803984,1,768.598,58931600,16036736.9990554,0.000122359073739586,-0.00846023252093775,7.15755343083327e-05
2016-12-12,12512276029,1,780.12,62071700,16038911.999436,0.000135626117749865,0.0149909315402852,0.000224728028445517
2016-12-13,12535417663,1,781.452,85415700,16041186.9993295,0.000141842532308312,0.0017074296262114,2.9153159284644e-06
2016-12-14,12537467101,1,781.489,64672900,16043049.9994242,0.00011613854353798,4.7347757763827e-05,2.24181016526204e-09
2016-12-15,12507715974,1,779.555,78000200,16044686.9996344,0.000102037967237623,-0.00247476292052751,6.12445151281783e-06
2016-12-16,12579889102,1,783.972,89342700,16046349.9997449,0.000103648024453173,0.00566605306873802,3.21041573777555e-05
2016-12-17,12681376462,1,790.224,81721500,16047824.9989876,9.19211685375121e-05,0.0079747746092973,6.35970300690929e-05
2016-12-18,12693884005,1,790.903,54730500,16049861.9995119,0.000126933121743944,0.000859250035432968,7.38310623391557e-07
2016-12-19,12708637993,1,791.731,66832900,16051711.9994038,0.00011526578184573,0.00104690461409307,1.09600927100936e-06
2016-12-20,12735392707,1,793.315,74942900,16053386.9988592,0.000104350206098891,0.00200067952372729,4.00271855666165e-06
2016-12-21,12996923069,1,809.513,111185000,16055236.9992823,0.000115240504897862,0.0204181189061092,0.000416899579664015
2016-12-22,13811236710,1,860.126,230386000,16057224.9995931,0.000123822545309515,0.0625227760394211,0.00390909752367561
2016-12-23,14667032138,1,913.311,215797000,16059186.9998281,0.000122188001666856,0.0618339638611087,0.0038234390867769
2016-12-24,14314033444,1,891.23,202878000,16060986.9999888,0.000112085385188143,-0.0241768685584648,0.000584520973293283
2016-12-25,13951003746,1,868.522,137865000,16062924.9990213,0.000120665002253384,-0.0254793936469823,0.00064919950061788
2016-12-26,14417801253,1,897.475,124193000,16064849.9991643,0.000119841195991066,0.0333359431309741,0.00111128510443154
2016-12-27,14947600635,1,930.351,125148000,16066624.9995969,0.000110489698484262,0.0366316610490542,0.0013418785912128
2016-12-28,15434484300,1,960.528,189238000,16068750,0.000132261778881926,0.0324361450678292,0.00105210350686126
2016-12-29,15643515999,1,973.423,226951000,16070624.9996148,0.000116686090378071,0.0134249079672846,0.000180228153930061
2016-12-30,15257615837,1,949.298,216515000,16072524.999526,0.000118228128106468,-0.0247836757504188,0.000614230583701899
2016-12-31,15306687904,1,952.229,122103000,16074586.9995558,0.000128293471615137,0.0030875446909191,9.5329322184227e-06
2017-01-01,15641622845,1,972.948,85910700,16076524.9992805,0.000120562955975956,0.0217584215561593,0.000473428908615536
2017-01-02,16494303816,1,1025.88,192318000,16078200,0.000104189227431606,0.0544037296957289,0.00295976580480594
2017-01-03,16570318264,1,1030.47,197352000,16080349.9995148,0.000133721406300857,0.00447420750965022,2.00185328394104e-05
2017-01-04,17698795950,1,1100.52,223948000,16082211.9997819,0.000115793516135776,0.067978689335934,0.00462110220383143
2017-01-05,16614025943,1,1032.94,411861000,16084211.9997289,0.000124360998787543,-0.0614073347144986,0.00377086075673846
2017-01-06,14351899598,1,892.194,469879000,16086074.9993835,0.000115827847497085,-0.136257672275253,0.0185661532538703
2017-01-07,14355941878,1,892.342,322058000,16087936.9994912,0.000115752295557048,0.000165883204773953,2.75172376260773e-08
2017-01-08,14673713902,1,911.99,181439000,16089774.9997259,0.000114247105437171,0.0220184637728584,0.000484812746916679
2017-01-09,14598216903,1,907.185,154679000,16091774.9995866,0.000124302537530374,-0.00526869812168995,2.77591798974992e-05
2017-01-10,14627352798,1,908.901,119688000,16093449.9995049,0.000104090438643789,0.00189156566742166,3.57802067416834e-06
2017-01-11,13166932486,1,818.048,193925000,16095549.999511,0.000130487869673512,-0.0999591814730096,0.00999183796075407
2017-01-12,12349181027,1,767.149,278482000,16097499.9993482,0.000121151488284843,-0.06222006532624,0.00387133652920158
2017-01-13,12821963155,1,796.407,179384000,16099761.9998317,0.000140518744127904,0.0381386145325093,0.00145455391845933
2017-01-14,13427734239,1,833.934,139930000,16101674.9994604,0.000118821609205622,0.047120379403998,0.00222033015517672
2017-01-15,13232310879,1,821.69,81653800,16103774.9990872,0.000130421190772223,-0.0146822170579445,0.000215567497736596
2017-01-16,13305254142,1,826.108,75391400,16105949.9992737,0.00013506151114151,0.00537672358188601,2.89091564760091e-05
2017-01-17,14283733228,1,886.754,129723000,16107886.9991001,0.000120266102059841,0.0734117088806792,0.00538927900078159
2017-01-18,14493174875,1,899.644,127607000,16109899.9993331,0.000124969850675782,0.0145361622276301,0.00021130001230798
2017-01-19,14355906191,1,891.014,117185000,16111874.9997194,0.000122595446677698,-0.00959268332807195,9.20195734326695e-05
2017-01-20,14372775686,1,891.942,93272800,16114024.9993834,0.000133441928017897,0.00104151000994368,1.08474310081289e-06
2017-01-21,14924414922,1,926.034,118853000,16116486.9993974,0.000152786160761087,0.0382222162427601,0.00146093781450832
2017-01-22,14652440326,1,909.04,84967700,16118586.999472,0.00013030135380121,-0.0183513780271567,0.00033677307549561
2017-01-23,14894755170,1,923.955,91746600,16120649.9991883,0.000127988868774187,0.0164074188154537,0.000269203392185704
2017-01-24,14637165692,1,907.879,101777000,16122374.9993116,0.000107005618470435,-0.0173991157578021,0.000302729229153396
2017-01-25,14514903117,1,900.2,82489800,16124086.9995557,0.000106187844169714,-0.00845817559388418,7.15407343769779e-05
2017-01-26,14639670757,1,907.819,114854000,16126199.9991188,0.000131046152453296,0.00846367473894682,7.16337900866866e-05
2017-01-27,14843365442,1,920.339,140007000,16128149.9990764,0.000120921231149707,0.0137912954013961,0.00019019982884857
2017-01-28,14888077818,1,922.994,92083100,16130199.9991333,0.000127106956281153,0.00288480657670709,8.32210898501247e-06
2017-01-29,14883140824,1,922.58,57802000,16132086.9995014,0.000116985553077154,-0.000448540293869759,2.0118839522477e-07
2017-01-30,14864502592,1,921.309,64304900,16134111.9993401,0.0001255262160893,-0.00137765830605485,1.89794240824192e-06
2017-01-31,15393070022,1,953.959,123110000,16135986.9994413,0.00011621340556478,0.0354387073175233,0.00125590197633708
2017-02-01,15695750426,1,972.586,168976000,16138161.9990417,0.000134791853794169,0.0195259964002648,0.000381264535423152
2017-02-02,16080745081,1,996.304,124992000,16140399.9993978,0.000138677524502251,0.0243865323991914,0.000594702962456813
2017-02-03,16457627077,1,1019.55,214495000,16142049.9995096,0.000102227956672252,0.0233322359440491,0.000544393234148777
2017-02-04,16555328169,1,1025.47,131236000,16144136.9996197,0.000129289657147869,0.0058064832524154,3.37152477605805e-05
2017-02-05,16591131861,1,1027.57,138742000,16145986.9994258,0.00011459267263314,0.0020478414775662,4.19365471724053e-06
2017-02-06,16797334453,1,1040.23,118010000,16147711.9992694,0.000106837683173211,0.0123203285420945,0.000151790495385149
2017-02-07,17116669567,1,1059.9,133733000,16149324.9995283,9.98903286693054e-05,0.0189092796785326,0.000357560857960967
2017-02-08,16995056538,1,1052.24,198350000,16151311.9991637,0.000123039175661699,-0.0072270968959337,5.22309295432146e-05
2017-02-09,15880486220,1,983.114,217468000,16153249.9994914,0.000119990272481996,-0.0656941382194176,0.00431571979639195
2017-02-10,15591403494,1,965.105,353370000,16155136.9996011,0.000116818603669522,-0.0183183232056506,0.000335560965066678
2017-02-11,16213226360,1,1003.48,130219000,16157000,0.000115319381009726,0.0397625128871988,0.00158105743110465
2017-02-12,16167239097,1,1000.53,75022800,16158674.9992504,0.00010367018941615,-0.00293976960178588,8.64224531158431e-06
2017-02-13,16041706465,1,992.643,86347400,16160599.9991941,0.000119131051510291,-0.0078828221042847,6.21388843277995e-05
2017-02-14,16191458244,1,1001.77,120140000,16162849.9995009,0.000139227522921503,0.00919464500328915,8.45414967365101e-05
2017-02-15,16256128845,1,1005.66,100186000,16164636.9995824,0.000110562189312935,0.00388312686544823,1.50786742531658e-05
2017-02-16,16479934192,1,1019.38,94934300,16166624.9995095,0.000122984507922475,0.0136427818547025,0.000186125496734999
2017-02-17,16837745725,1,1041.4,131229000,16168375,0.000108247732012456,0.0216013655359142,0.000466618993016181
2017-02-18,17086859021,1,1056.68,123378000,16170325,0.000120605812272467,0.0146725561743806,0.000215283904690353
2017-02-19,16902405907,1,1045.16,82931800,16172075,0.000108222933058011,-0.0109020706363326,0.000118855144159586
2017-02-20,17104278714,1,1057.53,79511400,16173800,0.000106665347520352,0.0118355084388992,0.000140079260007255
2017-02-21,17840661117,1,1102.94,158496000,16175550,0.000108199680965537,0.0429396801981978,0.0018438161355235
2017-02-22,17999215341,1,1112.62,150942000,16177324.9995506,0.000109733489780162,0.00877654269497863,7.70277016767827e-05
2017-02-23,18494804903,1,1143.14,147822000,16178950,0.000100449267689928,0.0274307490428001,0.000752445993049077
2017-02-24,19053539434,1,1177.52,335951000,16181075,0.000131343504986559,0.030075056423535,0.000904509018878816
2017-02-25,18835024597,1,1163.87,145879000,16183100,0.000125146197023529,-0.0115921597934643,0.00013437816867721
2017-02-26,18736415194,1,1157.63,148332000,16185149.9995681,0.000126675332172477,-0.00536142352668234,2.87448622324629e-05
2017-02-27,18882647323,1,1166.51,114977000,16187300,0.000132837844071476,0.00767084474313884,5.88418590733408e-05
2017-02-28,19066976881,1,1177.76,171667000,16189186.9998981,0.000116572862559616,0.00964415221472592,9.30096719408029e-05
2017-03-01,19515482360,1,1205.33,166446000,16190986.999411,0.00011118529379206,0.0234088439070779,0.000547973973065937
2017-03-02,19889136799,1,1228.26,263834000,16192936.9994952,0.000120437381880389,0.0190238357960062,0.000361906328393407
2017-03-03,20521259578,1,1267.16,408725000,16194686.999274,0.000108071795672293,0.0316708188819956,0.00100304076865617
2017-03-04,20558052180,1,1269.28,203179000,16196625,0.000119668921426008,0.0016730326083525,2.79903810861076e-06
2017-03-05,20329869774,1,1255.06,168054000,16198324.9996016,0.000104960113703534,-0.0112032018152023,0.000125511730912152
2017-03-06,20588754113,1,1270.9,136490000,16200136.9997639,0.000111863428001069,0.0126209105540771,0.000159287383214015
2017-03-07,19876566981,1,1226.8,244433000,16201961.9995109,0.000112653352684955,-0.0346998190258873,0.00120407744042933
2017-03-08,19490476895,1,1202.83,313621000,16203849.9995843,0.000116529101441554,-0.0195386371046625,0.000381758339907695
2017-03-09,19009167443,1,1172.99,262772000,16205736.9994629,0.000116453798241878,-0.0248081607542212,0.000615444840007281
2017-03-10,20114974127,1,1241.08,273674000,16207636.9992265,0.000117242416289631,0.0580482357053342,0.00336959766850204
2017-03-11,19300546868,1,1190.7,574462000,16209411.9996641,0.000109516300103918,-0.0405936764753279,0.00164784656978359
2017-03-12,19148374453,1,1181.17,206009000,16211361.9995428,0.000120300469801382,-0.00800369530528255,6.4059138539802e-05
2017-03-13,19968770667,1,1231.63,340997000,16213286.9993423,0.000118743866157844,0.0427203535477536,0.00182502860724506
2017-03-14,20043292056,1,1236.09,292571000,16215074.9993932,0.000110279923558165,0.00362121741107302,1.31132155382584e-05
2017-03-15,20263827395,1,1249.55,237493000,16216900,0.000112549624767144,0.0108891747364674,0.000118574126441321
2017-03-16,19823868417,1,1222.28,517049000,16218761.9997055,0.000114818473658351,-0.0218238565883718,0.00047628071638982
2017-03-17,18827230106,1,1160.68,783283000,16220861.9998621,0.000129479682648981,-0.0503976175671694,0.00253991985644666
2017-03-18,17301533958,1,1066.49,494913000,16222874.9992968,0.000124099411894729,-0.0811507047592791,0.00658543688292768
2017-03-19,16259732323,1,1002.16,572239000,16224686.999082,0.000111694122361339,-0.0603193653948936,0.00363842584164268
2017-03-20,17174329026,1,1058.41,354087000,16226536.9998394,0.000114023817994191,0.0561287618743516,0.00315043790954766
2017-03-21,17759021103,1,1094.32,302625000,16228361.9992324,0.000112470047862745,0.0339282508668661,0.001151126206885
2017-03-22,16901850300,1,1041.39,365968000,16230086.999107,0.000106295378094368,-0.0483679362526499,0.0023394572573404
2017-03-23,17143711305,1,1056.17,291779000,16231961.9994887,0.000115526206474481,0.0141925695464715,0.000201429030331431
2017-03-24,15937270878,1,981.718,368640000,16234061.9994744,0.000129374377893399,-0.0704924396640694,0.00496918404979246
2017-03-25,15424281180,1,950.005,518549000,16236000,0.00011937865739764,-0.0323035739387482,0.00104352088921617
2017-03-26,16134248202,1,993.619,309720000,16237861.9994183,0.000114683383732883,0.0459092320566734,0.00210765758803349
2017-03-27,16727032110,1,1030,338366000,16239837,0.000121629348850405,0.0366146380051107,0.00134063171624529
2017-03-28,17247575029,1,1061.93,379267000,16241724.9997646,0.000116257310007306,0.0310000000000001,0.000961000000000009
2017-03-29,16956199015,1,1043.88,339376000,16243436.9994635,0.000105407504374266,-0.0169973538745491,0.000288910038736651
2017-03-30,16586416470,1,1020.99,289162000,16245424.9992654,0.00012238787899066,-0.0219278077939994,0.00048082875465058
2017-03-31,16914284005,1,1041.06,392275000,16247174.9995197,0.00010772265141612,0.019657391355449,0.00038641303490128
2017-04-01,17609934881,1,1083.77,357781000,16248774.999308,9.84786455675568e-05,0.0410254932472673,0.00168309109618158
2017-04-02,17631751754,1,1084.98,311580000,16250761.9992995,0.000122286141056138,0.00111647305240048,1.24651207673644e-06
2017-04-03,18364095215,1,1129.9,670979000,16252850,0.00012848632578355,0.0414016848236836,0.00171409950623963
2017-04-04,18422517936,1,1133.37,503875000,16254636.9993912,0.000109949909782081,0.00307106823612702,9.43146011094831e-06
2017-04-05,18254543744,1,1122.91,346159000,16256461.999626,0.000112275668465722,-0.00922911317575004,8.51765300108029e-05
2017-04-06,18747388075,1,1153.1,467325000,16258250,0.000109987054629279,0.0268855028452857,0.000722830263243864
2017-04-07,19100516465,1,1174.68,428719000,16260186.9998638,0.000119139505407428,0.0187147688838785,0.000350242574376986
2017-04-08,19264172505,1,1184.6,258666000,16262175,0.000122261824924141,0.00844485306636678,7.13155433125243e-05
2017-04-09,19161431600,1,1178.15,184532000,16264000,0.000112223610925222,-0.00544487590747922,2.96466736478476e-05
2017-04-10,19323800100,1,1188,257773000,16265825,0.000112211018199915,0.00836056529304408,6.98990520192532e-05
2017-04-11,19466361734,1,1196.61,203237000,16267924.9997911,0.000129105027939058,0.00724747474747467,5.2525890215283e-05
2017-04-12,19539601754,1,1200.97,256078000,16269849.9995837,0.000118330997506799,0.00364362657841744,1.327601464295e-05
2017-04-13,19203357879,1,1180.18,328566000,16271550,0.000104487774403195,-0.01731100693606,0.000299670961140318
2017-04-14,19006405009,1,1167.97,294838000,16273024.999786,9.06490030729845e-05,-0.0103458794421191,0.000107037221430862
2017-04-15,19308171750,1,1186.37,210872000,16275000,0.000121366507706888,0.0157538292935604,0.000248183137410642
2017-04-16,19147331746,1,1176.36,192794000,16276761.999728,0.000108264192195007,-0.00843750263408549,7.11914507001996e-05
2017-04-17,19103143305,1,1173.51,205571000,16278636.9992586,0.000115194872953861,-0.00242272773640717,5.86960968475661e-06
2017-04-18,19746690286,1,1212.91,290601000,16280424.9993817,0.000109837213219999,0.0335744902046,0.00112724639249878
2017-04-19,19674194601,1,1208.33,243786000,16282136.9998262,0.000105156987278976,-0.00377604274018695,1.42584987757185e-05
2017-04-20,19834411105,1,1218.04,283405000,16283875,0.000106742755807243,0.00803588423692214,6.45754354692137e-05
2017-04-21,19910575741,1,1222.57,327798000,16285836.9999264,0.000120487287355475,0.00371908968506784,1.3831628085578e-05
2017-04-22,19683075972,1,1208.47,222882000,16287600,0.000108253574785389,-0.0115330819503177,0.000133011979272743
2017-04-23,19858101718,1,1219.07,270173000,16289549.9995899,0.00011972295426288,0.00877142171506118,7.69378389034468e-05
2017-04-24,19936737810,1,1223.75,258088000,16291512,0.000120445341350583,0.00383899201850602,1.47378597181529e-05
2017-04-25,20495516386,1,1257.93,222839000,16293049.9996025,9.44049639175493e-05,0.0279305413687436,0.000780115141151099
2017-04-26,20838192325,1,1278.81,271637000,16294986.9996325,0.000118885047919015,0.0165986978607713,0.000275516770673173
2017-04-27,21229954825,1,1302.71,416284000,16296761.9999846,0.000108929227879306,0.0186892501622602,0.000349288071627543
2017-04-28,21367952664,1,1311.04,506151000,16298475,0.000105112906193083,0.00639436252120573,4.08878720526005e-05
2017-04-29,21471393347,1,1317.22,450980000,16300536.9998937,0.000126514897480723,0.00471381498657553,2.2220051727664e-05
2017-04-30,21490118525,1,1318.21,317974000,16302500,0.000120425486982212,0.000751582879093826,5.64876824146965e-07
2017-05-01,22557386221,1,1383.51,541588000,16304461.9995519,0.000120349612137138,0.0495368719703233,0.0024539016846042
2017-05-02,23917409520,1,1466.76,701043000,16306286.9999182,0.000111932571977613,0.0601730381421168,0.00362079451925265
2017-05-03,23817345251,1,1460.46,422837000,16308111.9996439,0.00011192000519622,-0.0042951812157408,1.84485816760526e-05
2017-05-04,25370464541,1,1555.51,760367000,16310061.9996014,0.000119572391795719,0.0650822343645152,0.00423569722987768
2017-05-05,26199623388,1,1606.17,1107640000,16311861.9996638,0.000110361325568409,0.0325680966371158,0.00106068091856451
2017-05-06,25540408070,1,1565.56,683891000,16313911.9995401,0.000125675405808767,-0.0252837495408332,0.000639267990843585
2017-05-07,25503944076,1,1563.12,763482000,16316050,0.000131053818358318,-0.00155854774010578,2.42907105818882e-06
2017-05-08,27058631965,1,1658.2,1412350000,16318075,0.000124110921454479,0.0608270638210759,0.00369993169309325
2017-05-09,29269164980,1,1793.44,1331200000,16320125,0.000125627563300146,0.0815583162465323,0.00665175894896938
2017-05-10,28762703509,1,1762.21,917820000,16321949.9997163,0.000111825106502872,-0.0174134623962887,0.000303228672626961
2017-05-11,30145136723,1,1846.69,831871000,16323874.9995939,0.000117939331858885,0.0479398028611799,0.0022982246983688
2017-05-12,29136506193,1,1784.71,737156000,16325624.9995798,0.000107204936691696,-0.0335627528172027,0.00112645837666865
2017-05-13,28803995850,1,1764.14,703145000,16327500,0.000114850146336609,-0.0115256820435813,0.000132841346569732
2017-05-14,29584131597,1,1811.7,454401000,16329486.9995032,0.000121696493843526,0.0269593116192592,0.000726804482984326
2017-05-15,28635839463,1,1753.39,557486000,16331700,0.00013552174032383,-0.0321852403819617,0.00103588969844466
2017-05-16,28530366420,1,1746.73,936289000,16333586.999708,0.000115542148583891,-0.00379835632688685,1.44275107860014e-05
2017-05-17,29718624286,1,1819.29,1056020000,16335286.9998736,0.000104080026364306,0.0415404784941005,0.00172561135351882
2017-05-18,29840803987,1,1826.55,879416000,16337249.9997263,0.000120169290732219,0.0039905677489569,1.59246309590149e-05
2017-05-19,32114255362,1,1965.5,1003790000,16338974.9997456,0.000105586926770318,0.076072376885385,0.00578700652499206
2017-05-20,32584693483,1,1994.03,987229000,16341124.9996239,0.000131587194319049,0.0145153904858815,0.000210696560957618
2017-05-21,33914089800,1,2075.14,1050020000,16343036.9999133,0.000117005425845917,0.0406764191110465,0.00165457107169751
2017-05-22,36660110501,1,2242.91,1767100000,16344886.9999242,0.000113198055597508,0.0808475572732441,0.00653632751705049
2017-05-23,37006409728,1,2263.82,1540440000,16346886.9998498,0.000122362419857192,0.00932271022912223,8.69129260161803e-05
2017-05-24,39749357079,1,2431.33,1643830000,16348811.9996052,0.000117759409199003,0.0739943988479648,0.00547517106087169
2017-05-25,44647963816,1,2730.61,2043760000,16350911.9998828,0.000128449717184731,0.123093121871568,0.0151519166520888
2017-05-26,38476544293,1,2352.89,2099080000,16352886.9998172,0.000120788365471691,-0.138328065890039,0.0191346538128791
2017-05-27,32911481162,1,2012.35,1941840000,16354749.9997515,0.000113924833841761,-0.144732647935093,0.0209475393783034
2017-05-28,35843365677,1,2191.33,1231180000,16356900,0.000131460294318098,0.0889407906179343,0.00791046423574322
2017-05-29,35721511853,1,2183.63,886164000,16358774.9998855,0.000114630515899217,-0.00351384775455998,1.23471260422262e-05
2017-05-30,36856671660,1,2252.71,1246360000,16361036.9998801,0.000138274412029515,0.0316353961064832,0.0010007982868141
2017-05-31,36039046146,1,2202.45,1606080000,16363161.9995914,0.000129881725176473,-0.0223109055315599,0.00049777650563819
2017-06-01,39707077527,1,2426.31,1701990000,16365211.9997033,0.000125281416387457,0.101641353946741,0.0103309648321267
2017-06-02,39283958756,1,2400.16,1406500000,16367225,0.000123004840804075,-0.0107776829836254,0.000116158450495528
2017-06-03,41325298483,1,2524.54,1325810000,16369436.9996118,0.000135148115322448,0.0518215452303181,0.00268547255005791
2017-06-04,41376536360,1,2527.34,1548780000,16371574.9998022,0.000130609268382598,0.00110911294730931,1.23013152988914e-06
2017-06-05,42153244162,1,2574.47,1196590000,16373561.9999456,0.000121368905770192,0.0186480647637435,0.000347750319432771
2017-06-06,46603905969,1,2846.14,1986420000,16374424.9998243,5.27069112210565e-05,0.105524632254406,0.0111354480124276
2017-06-07,46313686949,1,2827.87,1612450000,16377586.999756,0.000193106013292699,-0.00641922041782905,4.12063907726734e-05
2017-06-08,44692631166,1,2728.54,1402090000,16379686.9996408,0.00012822401034196,-0.0351253770505716,0.00123379211294482
2017-06-09,46930789516,1,2864.85,1249740000,16381586.9996684,0.000115997334235063,0.0499571199249416,0.00249571383119499
2017-06-10,47108882928,1,2875.41,1743400000,16383361.9998539,0.000108353371720105,0.00368605686161572,1.35870151870643e-05
2017-06-11,47687850444,1,2910.44,1976390000,16385100,0.000106083241405486,0.0121826104798968,0.000148415998104891
2017-06-12,45215155559,1,2759.19,2102630000,16387111.9998985,0.000122794483922606,-0.0519680872995149,0.00270068209757
2017-06-13,44545769712,1,2718.07,2257920000,16388749.999816,9.9956595007944e-05,-0.014902924408975,0.000222097155939623
2017-06-14,43195131616,1,2635.36,1620990000,16390600,0.0001128823237877,-0.0304296798831524,0.000925965417791128
2017-06-15,37067257968,1,2261.25,1.898e+09,16392374.9996683,0.000108293757905331,-0.141957834982697,0.0201520269129746
2017-06-16,40686668036,1,2481.74,1414350000,16394411.9996454,0.000124265091368869,0.0975080154781647,0.00950781308249
2017-06-17,42489341427,1,2591.41,1318430000,16396224.9999035,0.000110586476548047,0.0441907693795482,0.00195282409835642
2017-06-18,42125052541,1,2568.92,1422120000,16397961.9999844,0.000105939024434676,-0.00867867300041281,7.53193650480942e-05
2017-06-19,42282590981,1,2578.25,1251060000,16399724.999903,0.000107513355538158,0.00363187643056229,1.31905264068739e-05
2017-06-20,43584631877,1,2657.32,1490710000,16401725,0.000121953270373565,0.030668088819936,0.000940531671867483
2017-06-21,44442053034,1,2709.33,1787750000,16403336.9999225,9.82823405764055e-05,0.0195723510905723,0.000383076927212627
2017-06-22,44532513881,1,2714.58,1372970000,16404936.9998305,9.75411227643885e-05,0.00193774844703309,3.75486904397917e-06
2017-06-23,45293499427,1,2760.61,1035150000,16407061.999703,0.000129534168429979,0.016956582602097,0.000287525693541738
2017-06-24,44113972111,1,2688.44,940800000,16408761.9998959,0.00010361393117897,-0.0261427727929697,0.000683444569304838
2017-06-25,43126236270,1,2627.95,1005930000,16410600,0.000112013331911465,-0.0225000371962923,0.000506251673834539
2017-06-26,40648453704,1,2476.72,1343370000,16412211.9997416,9.8229177579956e-05,-0.0575467569778725,0.00331162923867032
2017-06-28,41691344605,1,2539.78,1451130000,16415336.9996614,0.000190406992051972,0.0254610937045772,0.000648267292633259
2017-06-29,41649514791,1,2536.94,1145960000,16417224.9998029,0.00011501440034789,-0.00111820708880306,1.25038709344941e-06
2017-06-30,41834312035,1,2547.95,1001180000,16418811.999843,9.66667655537545e-05,0.00433987402145886,1.88345065221335e-05
2017-07-01,41181748203,1,2507.89,818724000,16420874.9997009,0.000125648546189128,-0.0157224435330363,0.000247195230649515
2017-07-02,40168304254,1,2445.84,756930000,16423111.9999673,0.000136229053956383,-0.0247419145177817,0.000612162334005219
2017-07-03,41376442171,1,2519.06,866538000,16425350,0.000136271373702757,0.029936545317764,0.000896196745562539
