date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,m_circ_wh_bill_1,m_circ_mc_lifo_1,m_circ_mc_fifo_1,dormancy_1,sdd_1
09/09/11,2009-09-11,335000000000,67,0,0,113110000000000,0,0,0,-2.85405379885084E-14,7.624638319
09/09/12,2009-09-12,345000000000,69,0,0,113445000000000,0,0,0,-2.85405379885084E-14,7.624638319
09/09/13,2009-09-13,375000000000,75,0,0,113790000000000,0,0,0,-2.85405379885084E-14,7.624638319
09/09/14,2009-09-14,370000000000,74,0,0,114165000000000,0,0,0,-2.85405379885084E-14,7.624638319
09/09/15,2009-09-15,220000000000,44,0,0,114535000000000,0,0,0,-2.85405379885084E-14,7.624638319
09/09/16,2009-09-16,360100000000,73,0,0,114755000000000,100000000,100000000,100000000,0.0057958791,2087096072.43945
09/09/17,2009-09-17,925000000000,85,12000000,0,115115000000000,505000000000,504988000000,504988000000,6.6463895145,6147910300933.55
09/09/18,2009-09-18,390000000000,78,0,0,115535000000000,0,0,0,-2.80886425230165E-14,7.6248779297
09/09/19,2009-09-19,370000000000,74,0,0,115925000000000,0,0,0,-2.80886425230165E-14,7.6248779297
09/09/20,2009-09-20,390000000000,78,0,0,116295000000000,0,0,0,-2.80886425230165E-14,7.6248779297
09/09/21,2009-09-21,385000000000,70,0,0,116685000000000,40000000000,40000000000,40000000000,0.9861470358,379666608803.921
09/09/22,2009-09-22,325000000000,26,0,0,117030000000000,200000000000,200000000000,200000000000,6.0161686254,1955254803248.37
09/09/23,2009-09-23,180000000000,36,0,0,117155000000000,0,0,0,-2.8421709430404E-14,7.625
09/09/24,2009-09-24,485000000000,97,0,0,117335000000000,0,0,0,-2.8421709430404E-14,7.625
09/09/25,2009-09-25,585000000000,93,0,0,117820000000000,130000000000,130000000000,130000000000,0.6508476773,380745891211.329
09/09/26,2009-09-26,500000000000,100,0,0,118275000000000,0,0,0,-2.8421709430404E-14,7.625
09/09/27,2009-09-27,515000000000,88,0,0,118775000000000,80000000000,80000000000,80000000000,0.291184039,149959780100.218
09/09/28,2009-09-28,425000000000,85,0,0,119210000000000,0,0,0,-2.8421709430404E-14,7.625
09/09/29,2009-09-29,655000000000,90,0,0,119635000000000,215000000000,215000000000,215000000000,1.0314253781,675583622692.81
09/09/30,2009-09-30,425000000000,85,0,0,120075000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/01,2009-10-01,410000000000,82,0,0,120500000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/02,2009-10-02,410000000000,73,0,0,120910000000000,50000000000,50000000000,50000000000,0.5073921635,208030787044.662
09/10/03,2009-10-03,290000000000,58,0,0,121270000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/04,2009-10-04,265000000000,53,0,0,121560000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/05,2009-10-05,275000000000,55,0,0,121825000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/06,2009-10-06,305000000000,45,0,0,122100000000000,70000000000,70000000000,70000000000,1.0207970932,311343113433.551
09/10/07,2009-10-07,300000000000,60,0,0,122315000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/08,2009-10-08,350000000000,70,0,0,122615000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/09,2009-10-09,385000000000,77,0,0,122965000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/10,2009-10-10,395000000000,79,0,0,123350000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/11,2009-10-11,370000000000,74,0,0,123745000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/12,2009-10-12,795000000000,59,0,0,124115000000000,505000000000,505000000000,505000000000,41.1278856569,32696669097229.8
09/10/13,2009-10-13,285000000000,57,0,0,124405000000000,0,0,0,-2.93098878501041E-14,7.625
09/10/14,2009-10-14,345000000000,69,0,0,124690000000000,0,0,0,-2.93098878501041E-14,7.625
09/10/15,2009-10-15,355000000000,71,0,0,125035000000000,0,0,0,-2.93098878501041E-14,7.625
09/10/16,2009-10-16,1270000000000,61,0,0,125390000000000,970000000000,970000000000,970000000000,4.4632265238,5668297685192.81
09/10/17,2009-10-17,285000000000,57,0,0,125690000000000,0,0,0,-2.93098878501041E-14,7.625
09/10/18,2009-10-18,405000000000,75,0,0,125975000000000,35000000000,35000000000,35000000000,0.2378446502,96327083340.9583
09/10/19,2009-10-19,560000000000,112,0,0,126345000000000,0,0,0,-2.93098878501041E-14,7.625
09/10/20,2009-10-20,979988000000,96,12000000,0,126905000000000,504988000000,504976000000,504976000000,6.7843360947,6648567960748.37
09/10/21,2009-10-21,489976000000,81,0,0,127380000000000,89976000000,89976000000,89976000000,2.0531115317,1005975375840.96
09/10/22,2009-10-22,1645000000000,91,0,0,127780000000000,1195000000000,1195000000000,1195000000000,4.3160710768,7099936921303.92
09/10/23,2009-10-23,445000000000,89,0,0,128230000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/24,2009-10-24,1535000000000,63,0,0,128675000000000,1225000000000,1225000000000,1225000000000,1.762156774,2704910648155.77
09/10/25,2009-10-25,380000000000,76,0,0,128985000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/26,2009-10-26,355000000000,71,0,0,129365000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/27,2009-10-27,1620000000000,65,0,0,129720000000000,1300000000000,1300000000000,1300000000000,2.1369502672,3461859432877.99
09/10/28,2009-10-28,330000000000,66,0,0,130040000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/29,2009-10-29,435000000000,48,0,0,130370000000000,205000000000,205000000000,205000000000,2.5014347861,1088124131952.07
09/10/30,2009-10-30,300000000000,60,0,0,130600000000000,0,0,0,-2.8421709430404E-14,7.625
09/10/31,2009-10-31,230000000000,46,0,0,130900000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/01,2009-11-01,125000000000,25,0,0,131130000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/02,2009-11-02,165000000000,33,0,0,131255000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/03,2009-11-03,310000000000,62,0,0,131420000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/04,2009-11-04,1865000000000,64,0,0,131730000000000,1550000000000,1550000000000,1550000000000,6.7146211275,12522768402785.4
09/11/05,2009-11-05,285000000000,57,0,0,132045000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/06,2009-11-06,310000000000,62,0,0,132330000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/07,2009-11-07,345000000000,69,0,0,132640000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/08,2009-11-08,365000000000,73,0,0,132985000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/09,2009-11-09,320000000000,64,0,0,133350000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/10,2009-11-10,390000000000,78,0,0,133670000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/11,2009-11-11,9320000000000,73,0,7300000000000,134060000000000,1800000000000,250000000000,250000000000,1.1632937741,10841897974544.7
09/11/12,2009-11-12,330000000000,66,0,0,134380000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/13,2009-11-13,460000000000,83,0,2000000000,134710000000000,55000000000,53000000000,53000000000,0.3714403432,170862557877.995
09/11/14,2009-11-14,395000000000,79,0,0,135110000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/15,2009-11-15,480000000000,96,0,0,135505000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/16,2009-11-16,485000000000,97,0,0,135985000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/17,2009-11-17,460000000000,92,0,0,136470000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/18,2009-11-18,395000000000,79,0,0,136930000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/19,2009-11-19,4785000000000,72,0,0,137325000000000,2250000000000,2250000000000,2250000000000,3.7457819817,17923566782415
09/11/20,2009-11-20,430000000000,86,0,0,137675000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/21,2009-11-21,365000000000,73,0,0,138105000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/22,2009-11-22,530000000000,106,0,0,138470000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/23,2009-11-23,480000000000,96,0,0,139000000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/24,2009-11-24,465000000000,93,0,0,139480000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/25,2009-11-25,450000000000,90,0,0,139945000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/26,2009-11-26,420000000000,84,0,0,140395000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/27,2009-11-27,370000000000,74,0,0,140815000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/28,2009-11-28,355000000000,71,0,0,141185000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/29,2009-11-29,300000000000,60,0,0,141540000000000,0,0,0,-2.8421709430404E-14,7.625
09/11/30,2009-11-30,375000000000,75,0,0,141840000000000,0,0,0,-2.8421709430404E-14,7.625
09/12/01,2009-12-01,1370000000000,74,22000000,4958000000,142215000000000,1005000000000,1000020000000,1000020000000,81.3414240758,111437750983804
09/12/02,2009-12-02,470000000000,94,0,0,142580000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/03,2009-12-03,440000000000,88,0,0,143050000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/04,2009-12-04,180000000000,36,0,0,143490000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/05,2009-12-05,410000000000,65,0,435000000,143670000000000,90000000000,89565000000,89565000000,2.2449741701,920439409729.839
09/12/06,2009-12-06,529000000000,105,0,0,143990000000000,10000000000,10000000000,10000000000,0.0444604819,23519594915.0245
09/12/07,2009-12-07,560000000000,112,0,0,144505000000000,0,0,0,-2.48134846003722E-14,7.6171264648
09/12/08,2009-12-08,675000000000,107,0,0,145065000000000,150000000000,150000000000,150000000000,0.4467512003,301557060192.802
09/12/09,2009-12-09,715500000000,109,0,24300000000,145590000000000,215000000000,205000000000,205000000000,0.406414347,290789465285.395
09/12/10,2009-12-10,520000000000,104,0,0,146070000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/11,2009-12-11,560000000000,112,0,0,146590000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/12,2009-12-12,1070000000000,112,0,0,147150000000000,520000000000,520000000000,520000000000,1.3180393843,1410302141211.32
09/12/13,2009-12-13,570000000000,114,0,0,147700000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/14,2009-12-14,3764570000000,107,0,100000000,148270000000000,1654235000000,1654135000000,1654135000000,5.490397394,20668985317658.1
09/12/15,2009-12-15,1095900000000,112,0,900000000,148780000000000,545900000000,545000000000,545000000000,1.5712576125,1721941217600.21
09/12/16,2009-12-16,765000000000,137,0,0,149330000000000,85000000000,85000000000,85000000000,0.2733494463,209112326396.506
09/12/17,2009-12-17,874950000000,172,0,9950000000,150010000000000,25000000000,20000000000,20000000000,4.7738150896,4176849512681.23
09/12/18,2009-12-18,1125000000000,225,0,0,150855000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/19,2009-12-19,995000000000,199,0,0,151980000000000,5000000000,5000000000,5000000000,0.0164747929,16392418989.0987
09/12/20,2009-12-20,875000000000,175,0,0,152970000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/21,2009-12-21,880000000000,176,0,0,153845000000000,5000000000,5000000000,5000000000,0.017501118,15400983803.9135
09/12/22,2009-12-22,810000000000,162,0,0,154720000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/23,2009-12-23,770000000000,154,0,0,155530000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/24,2009-12-24,770000000000,154,0,0,156300000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/25,2009-12-25,750000000000,150,0,5000000000,157070000000000,5000000000,0,0,0.4950265432,371269907415.025
09/12/26,2009-12-26,870000000000,174,0,0,157815000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/27,2009-12-27,860000000000,168,0,0,158685000000000,25000000000,25000000000,25000000000,0.1568704915,134908622692.802
09/12/28,2009-12-28,685000000000,137,0,0,159520000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/29,2009-12-29,855000000000,171,0,0,160205000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/30,2009-12-30,705000000000,141,0,0,161060000000000,0,0,0,-2.48689957516035E-14,7.6171875
09/12/31,2009-12-31,690000000000,138,0,0,161765000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/01,2010-01-01,665000000000,133,0,0,162455000000000,10000000000,10000000000,10000000000,0.0234206175,15574710655.7653
10/01/02,2010-01-02,635000000000,127,0,0,163110000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/03,2010-01-03,930000000000,186,0,0,163745000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/04,2010-01-04,2985435000000,183,0,2634000000,164675000000000,2080435000000,2077801000000,2077801000000,14.5479860993,43432066880389.6
10/01/05,2010-01-05,990000000000,198,0,0,165580000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/06,2010-01-06,815000000000,163,0,0,166570000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/07,2010-01-07,770000000000,154,0,0,167385000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/08,2010-01-08,765000000000,153,0,0,168155000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/09,2010-01-09,755000000000,151,0,0,168920000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/10,2010-01-10,950000000000,190,0,0,169675000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/11,2010-01-11,795000000000,159,0,0,170625000000000,0,0,0,-2.48689957516035E-14,7.6171875
10/01/12,2010-01-12,1874988000000,161,26000000,0,171420000000000,1075000000000,1074988000000,1074988000000,25.7846400834,48345890740748.4
10/01/13,2010-01-13,825800000000,166,0,5800000000,172215000000000,5800000000,0,0,0.2486149374,205306215285.396
10/01/14,2010-01-14,755500000000,145,0,400000000,173035000000000,40500000000,40100000000,40100000000,0.7697097366,581515706026.137
10/01/15,2010-01-15,725074000000,142,0,0,173750000000000,20074000000,20074000000,20074000000,0.105757435,76681966442.8039
10/01/16,2010-01-16,650100000000,126,0,0,174455000000000,25100000000,25100000000,25100000000,0.1928182185,125351123850.211
10/01/17,2010-01-17,655000000000,131,0,0,175080000000000,0,0,0,-2.51187959321442E-14,7.6187171936
10/01/18,2010-01-18,630000000000,126,0,0,175735000000000,5000000000,5000000000,5000000000,0.0368207121,23197048618.7298
10/01/19,2010-01-19,620000000000,124,0,0,176360000000000,0,0,0,-2.51187959321442E-14,7.6187152863
10/01/20,2010-01-20,790000000000,158,0,0,176980000000000,0,0,0,-2.51187959321442E-14,7.6187152863
10/01/21,2010-01-21,943829000000,184,0,27829000000,177770000000000,20000000000,15100000000,15100000000,0.0171883453,16222858803.915
10/01/22,2010-01-22,690000000000,136,0,4900000000,178645000000000,25000000000,20100000000,20100000000,0.0344811795,23792013896.5076
10/01/23,2010-01-23,805100000000,162,0,4700000000,179310000000000,4900000000,200000000,200000000,0.0064242523,5172165516.87798
10/01/24,2010-01-24,775000000000,155,0,0,180110000000000,5000000000,5000000000,5000000000,0.0075498805,5851157415.02612
10/01/25,2010-01-25,1385000000000,215,0,0,180880000000000,325000000000,325000000000,325000000000,0.6586723242,912261168989.1
10/01/26,2010-01-26,1062300000000,201,0,4900000000,181935000000000,72400000000,72400000000,72400000000,0.0843101065,89562626165.0263
10/01/27,2010-01-27,920000000000,166,0,0,182910000000000,100000000000,100000000000,100000000000,0.1129269198,103892766211.323
10/01/28,2010-01-28,990000000000,179,0,0,183730000000000,105000000000,105000000000,105000000000,0.1123906308,111266724544.656
10/01/29,2010-01-29,1080000000000,201,0,0,184615000000000,95000000000,95000000000,95000000000,0.1235141782,133395312507.619
10/01/30,2010-01-30,1220000000000,214,0,0,185600000000000,170000000000,170000000000,170000000000,1.3549447385,1653032581026.14
10/01/31,2010-01-31,935000000000,167,0,0,186650000000000,110000000000,110000000000,110000000000,0.1298873539,121444675933.545
10/02/01,2010-02-01,1180000000000,193,0,74900000000,187475000000000,80000000000,45100000000,45100000000,0.1160090042,136890625007.619
10/02/02,2010-02-02,830000000000,146,0,0,188395000000000,105000000000,105000000000,105000000000,0.2172239653,180295891211.323
10/02/03,2010-02-03,1380000000000,272,0,0,189120000000000,30000000000,30000000000,30000000000,0.0407777275,56273263896.5079
10/02/04,2010-02-04,1349999000000,234,0,9997000000,190470000000000,200000000000,195001000000,195001000000,0.2916782326,393765322345.582
10/02/05,2010-02-05,2339900000000,227,0,3220000000,191615000000000,1220000000000,1216780000000,1216780000000,8.2683268209,19347057928248.4
10/02/06,2010-02-06,1170000000000,206,0,0,192730000000000,210000000000,210000000000,210000000000,0.5490576527,642397453711.32
10/02/07,2010-02-07,1134900000000,222,0,9700000000,193690000000000,45000000000,40100000000,40100000000,0.0903371555,102523637739.098
10/02/08,2010-02-08,1670300000000,208,0,4900000000,194775000000000,600000000000,595100000000,595100000000,11.5880504493,19355520665516.9
10/02/09,2010-02-09,3125000000000,210,44000000,0,195775000000000,2090000000000,2089956000000,2089956000000,40.8193547407,127560483564822
10/02/10,2010-02-10,3870000000000,173,0,0,196810000000000,3030000000000,3030000000000,3030000000000,22.0475856691,85324156539359.5
10/02/11,2010-02-11,1215000000000,174,0,0,197650000000000,370000000000,370000000000,370000000000,1.1962399501,1453431539359.48
10/02/12,2010-02-12,1680000000000,188,0,0,198495000000000,375000000000,375000000000,375000000000,0.8607127356,1445997395840.96
10/02/13,2010-02-13,1779900000000,235,0,1683000000,199410000000000,619900000000,618217000000,618217000000,2.038419699,3628183222229.85
10/02/14,2010-02-14,3002451000000,219,0,2500000000,200570000000000,813317000000,810817000000,810817000000,0.271997619,816659523202.072
10/02/15,2010-02-15,1334998000000,185,0,9897000000,201610000000000,454998000000,445101000000,445101000000,1.7455699946,2330332451674.29
10/02/16,2010-02-16,1051337000000,201,0,4900000000,202490000000000,76337000000,71437000000,71437000000,0.2135737119,224537945540.035
10/02/17,2010-02-17,7067250000000,250,0,323410000000,203465000000000,2573417000000,2250100000000,2250100000000,2.5003475181,17670580997449.8
10/02/18,2010-02-18,1329900000000,215,0,0,204660000000000,285000000000,285000000000,285000000000,0.7365983536,979602150470.594
10/02/19,2010-02-19,970001000000,195,0,9995000000,205700000000000,5000000000,2000000,2000000,0.0204886661,19874026593.2794
10/02/20,2010-02-20,1105000000000,210,0,0,206660000000000,65000000000,65000000000,65000000000,0.1138156737,125766319452.076
10/02/21,2010-02-21,1741683000000,227,0,1426000000,207700000000000,626683000000,625257000000,625257000000,1.4004224797,2439092025783.09
10/02/22,2010-02-22,2730000000000,265,0,0,208815000000000,1430000000000,1430000000000,1430000000000,7.1900312034,19628785185192.8
10/02/23,2010-02-23,1255000000000,251,0,0,210115000000000,5000000000,5000000000,5000000000,0.0033848403,4247974544.66992
10/02/24,2010-02-24,1385000000000,177,0,0,211365000000000,530000000000,530000000000,530000000000,8.7744803784,12152655324081.7
10/02/25,2010-02-25,1830000000000,158,0,0,212220000000000,710000000000,710000000000,710000000000,2.6480052747,4845849652785.41
10/02/26,2010-02-26,1954900000000,176,0,1004900000000,212990000000000,1090000000000,85100000000,85100000000,2.4609811492,4810972048618.75
10/02/27,2010-02-27,905100000000,175,0,0,213850000000000,45100000000,45100000000,45100000000,0.2235046337,202294043989.115
10/02/28,2010-02-28,1309900000000,159,0,4900000000,214710000000000,525000000000,520100000000,520100000000,6.1755819465,8089394791674.3
10/03/01,2010-03-01,1135000000000,199,0,0,215490000000000,160000000000,160000000000,160000000000,0.5141571831,583568402785.412
10/03/02,2010-03-02,1140000000000,193,0,0,216465000000000,200000000000,200000000000,200000000000,0.498639031,568448495378.005
10/03/03,2010-03-03,1780000000000,158,0,0,217405000000000,805000000000,805000000000,805000000000,2.5158311824,4478179504637.27
10/03/04,2010-03-04,2860000000000,188,0,0,218165000000000,1935000000000,1935000000000,1935000000000,38.2630216225,109432241840285
10/03/05,2010-03-05,870000000000,173,0,0,219090000000000,15000000000,15000000000,15000000000,0.2437767401,212085763896.53
